Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
19,"G Paetzold, L Specia",Understanding the lexical simplification needs of non-native speakers of english,2016.0,"Proceedings of COLING 2016, the 26th …",aclanthology.org,https://aclanthology.org/C16-1069/,https://scholar.google.com/scholar?cites=4337044675079007657&as_sdt=2005&sciodt=2007&hl=en,330,2022-11-08 09:34:46,,,,,,,,,19,3.17,10,2,6.0,"… The data produced in our studies consists of 211,564 annotations made by 1,100 volunteers, which we hope will guide forthcoming research on Text Simplification for non-native …",https://aclanthology.org/C16-1069.pdf,https://scholar.google.com/scholar?q=related:qW0VQSdHMDwJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
24,"R Kriz, E Miltsakaki, M Apidianaki…",Simplification using paraphrases and context-based lexical substitution,2018.0,Proceedings of the …,aclanthology.org,https://aclanthology.org/N18-1019/?ref=https://githubhelp.com,https://scholar.google.com/scholar?cites=1838837901680855699&as_sdt=2005&sciodt=2007&hl=en,581,2022-11-08 09:34:46,,,,,,,,,24,6.0,6,4,4.0,"… Automated text simplification is the process that involves transforming a complex text into one with the same meaning, but can be more easily read and understood by a broader …",https://aclanthology.org/N18-1019.pdf,https://scholar.google.com/scholar?q=related:k0o2OVTdhBkJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
3,"M Heydari, M Khodabandehlou, S Jahandar",On the effectiveness of strategy-based instruction of textual simplification on EFL learners' reading comprehension ability,2013.0,Indian Journal of Fundamental and …,,,https://scholar.google.com/scholar?cites=12614116824987841865&as_sdt=2005&sciodt=2007&hl=en,813,2022-11-08 09:34:46,CITATION,,,,,,,,3,0.33,1,3,9.0,,,https://scholar.google.com/scholar?q=related:SbWtfGtYDq8J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,"J Monteiro, M Aguiar, S Araújo",Using a Pre-trained SimpleT5 Model for Text Simplification in a limited Corpus,2022.0,Proceedings of the Working Notes of …,ceur-ws.org,http://ceur-ws.org/Vol-3180/paper-241.pdf,https://scholar.google.com/scholar?cites=8159261970502958431&as_sdt=2005&sciodt=2007&hl=en,115,2022-11-08 09:34:46,PDF,,,,,,,,2,2.0,1,3,1.0,"In this paper, we describe our approach for solving Task 3 of the SimpleText Lab, organized as part of the Clef 2022 conference. The SimpleText Lab addresses issues of automatic text …",http://ceur-ws.org/Vol-3180/paper-241.pdf,
0,RCCDB Srinivas,Motivations and Methods for Text Simplification,,,,,,701,2022-11-08 09:34:46,CITATION,,,,,,,,0,0.0,0,1,,,,https://scholar.google.com/scholar?q=related:DGV_hUzqHWYJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
1,"Y Fang, JH Kim, BRS Idnay, RA Garcia, CE Castillo…",Participatory Design of a Clinical Trial Eligibility Criteria Simplification Method.,2021.0,MIE,ebooks.iospress.nl,https://ebooks.iospress.nl/pdf/doi/10.3233/SHTI210325,https://scholar.google.com/scholar?cites=8338060440871273758&as_sdt=2005&sciodt=2007&hl=en,538,2022-11-08 09:34:46,,10.3233/SHTI210325,,,,,,,1,1.0,0,6,1.0,"… out the need of text simplification [4]. Ross et al. found that clinical trial eligibility criteria text is syntactically and semantically complex [5]. Text simplification can help remove trivial, non-…",https://scholar.archive.org/work/ajng5weuvzh53mkoo2icq242sq/access/wayback/https://ebooks.iospress.nl/pdf/doi/10.3233/SHTI210325,https://scholar.google.com/scholar?q=related:HoXeRcu9tnMJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
1,"L Paraguassu, L Zilio…",MedSimples: An Automated Simplification Toolfor Promoting Health Literacy in Brazil,2020.0,DHandNLP …,openresearch.surrey.ac.uk,https://openresearch.surrey.ac.uk/esploro/fulltext/conferencePresentation/MedSimples-An-Automated-Simplification-Toolfor-Promoting/99512704702346?repId=12138917710002346&mId=13140495180002346&institution=44SUR_INST,https://scholar.google.com/scholar?cites=3106358305640373592&as_sdt=2005&sciodt=2007&hl=en,661,2022-11-08 09:34:46,PDF,,,,,,,,1,0.5,0,3,2.0,"… Our Text Simplification approach is focused on lexical and terminological levels, and the goal is to reduce complexity while preserving meaning. Lexical simplification can have …",https://openresearch.surrey.ac.uk/esploro/fulltext/conferencePresentation/MedSimples-An-Automated-Simplification-Toolfor-Promoting/99512704702346?repId=12138917710002346&mId=13140495180002346&institution=44SUR_INST,https://scholar.google.com/scholar?q=related:WF3HuGsAHCsJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"S Takamichi, M Komachi, N Tanji…",JSSS: free Japanese speech corpus for summarization and simplification,2020.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2010.01793,,958,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,4,2.0,"… Text simplification with lexical constraint [20] can potentially artificially simplify vocabulary in text. On the other hand, here we deal with speaking-style simplification, which aims to arti…",https://arxiv.org/pdf/2010.01793,https://scholar.google.com/scholar?q=related:cyesKdl8q8MJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
3,"AR Gonzales, N Spring, T Kew…",A new dataset and efficient baselines for document-level text simplification in German,2021.0,Proceedings of the …,aclanthology.org,https://aclanthology.org/2021.newsum-1.16/?ref=https://githubhelp.com,https://scholar.google.com/scholar?cites=7498484283957877554&as_sdt=2005&sciodt=2007&hl=en,109,2022-11-08 09:34:46,,,,,,,,,3,3.0,1,4,1.0,"… In this paper, we treat text simplification as a document-level task similar to summarization: the model needs to identify the most relevant information from the original text and generate a …",https://aclanthology.org/2021.newsum-1.16.pdf,https://scholar.google.com/scholar?q=related:MpsoQ7r3D2gJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
47,"C Scarton, L Specia",Learning simplifications for specific target audiences,2018.0,Proceedings of the 56th Annual Meeting of …,aclanthology.org,https://aclanthology.org/P18-2113/,https://scholar.google.com/scholar?cites=7846929840781358970&as_sdt=2005&sciodt=2007&hl=en,337,2022-11-08 09:34:46,HTML,,,,,,,,47,11.75,24,2,4.0,… Text simplification (TS) is a monolingual text-to-text transformation task where an original (complex) text is transformed into a target (simpler) text. Most recent work is based on sequence…,https://aclanthology.org/P18-2113/,https://scholar.google.com/scholar?q=related:encviR3l5WwJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,"T Hao, W Xie, J Lee",A semantic-context ranking approach for community-oriented english lexical simplification,2017.0,National CCF Conference on Natural Language …,Springer,https://link.springer.com/chapter/10.1007/978-3-319-73618-1_68,https://scholar.google.com/scholar?cites=1111492447504361514&as_sdt=2005&sciodt=2007&hl=en,794,2022-11-08 09:34:46,,10.1007/978-3-319-73618-1_68,,,,,,,2,0.4,1,3,5.0,… Wikipedia as a new text simplification task. [2] presented a strategy to learn to simplify sentences using Wikipedia. [8] proposed to improve text simplification language modeling using …,http://tcci.ccf.org.cn/conference/2017/papers/1167.pdf,https://scholar.google.com/scholar?q=related:KugG-H3QbA8J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
3,"A Koptient, N Grabar",Typologie de transformations dans la simplification de textes,2020.0,SHS Web of Conferences,linguistiquefrancaise.org,https://www.linguistiquefrancaise.org/articles/shsconf/abs/2020/06/shsconf_cmlf2020_11006/shsconf_cmlf2020_11006.html,https://scholar.google.com/scholar?cites=1506001721361381731&as_sdt=2005&sciodt=2007&hl=en,262,2022-11-08 09:34:46,,,,,,,,,3,1.5,2,2,2.0,"… of transformations in the text simplification. The purpose of the automatic text simplification is to … Automatic text simplification can be done at different levels (lexical, syntactic, semantic, …",https://www.linguistiquefrancaise.org/articles/shsconf/pdf/2020/06/shsconf_cmlf2020_11006.pdf,https://scholar.google.com/scholar?q=related:YznfIJZk5hQJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
7,"GH Paetzold, L Specia",Plumberr: An automatic error identification framework for lexical simplification,2016.0,… on Quality Assessment for Text Simplification …,lrec-conf.org,http://www.lrec-conf.org/proceedings/lrec2016/workshops/LREC2016Workshop-QATS_Proceedings.pdf#page=7,https://scholar.google.com/scholar?cites=18190865050671456637&as_sdt=2005&sciodt=2007&hl=en,406,2022-11-08 09:34:46,PDF,,,,,,,,7,1.17,4,2,6.0,… Introduction Lexical Simplification is perhaps the most self-contained form of Text Simplification among all. It consists in replacing complex words in sentences with simpler alternatives. …,http://www.lrec-conf.org/proceedings/lrec2016/workshops/LREC2016Workshop-QATS_Proceedings.pdf#page=7,https://scholar.google.com/scholar?q=related:fSFXXmLvcvwJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
98,"W Daelemans, A Höthker, EFTK Sang",Automatic Sentence Simplification for Subtitling in Dutch and English.,2004.0,LREC,lrec-conf.org,http://lrec-conf.org/proceedings/lrec2004/pdf/697.pdf,https://scholar.google.com/scholar?cites=17431344938127270993&as_sdt=2005&sciodt=2007&hl=en,753,2022-11-08 09:34:46,PDF,,,,,,,,98,5.44,33,3,18.0,"… In the PSET project, text simplification rules guided by the properties of patients with aphasia are applied to linguistically analysed newspaper text. Of course, also in document summa…",http://lrec-conf.org/proceedings/lrec2004/pdf/697.pdf,https://scholar.google.com/scholar?q=related:USRhst2T6PEJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
11,"B Bulté, L Sevens, V Vandeghinste",Automating lexical simplification in Dutch,2018.0,Computational Linguistics in the …,clinjournal.org,https://clinjournal.org/clinj/article/view/78,https://scholar.google.com/scholar?cites=11147309913369215488&as_sdt=2005&sciodt=2007&hl=en,479,2022-11-08 09:34:46,,,,,,,,,11,2.75,4,3,4.0,"… for text simplification that have been discussed in the literature. Finally, we look at … text simplification systems can be evaluated. The issues covered here relate to text simplification …",https://clinjournal.org/index.php/clinj/article/download/78/70,https://scholar.google.com/scholar?q=related:AAKQI04zs5oJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
39,"B Drndarević, H Saggion",Towards automatic lexical simplification in Spanish: an empirical study,2012.0,Proceedings of the First Workshop on …,aclanthology.org,https://aclanthology.org/W12-2202.pdf,https://scholar.google.com/scholar?cites=15785477379444745162&as_sdt=2005&sciodt=2007&hl=en,418,2022-11-08 09:34:46,PDF,,,,,,,,39,3.9,20,2,10.0,"… Our goal is to offer an automated text simplification tool for Spanish, targeted at readers with … Earlier work already establishes the importance of lexical changes for text simplification (…",https://aclanthology.org/W12-2202.pdf,https://scholar.google.com/scholar?q=related:yqPEowpIEdsJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
4,"M Maddela, F Alva-Manchego, W Xu",Controllable Text Simplification with Explicit Paraphrasing (2021),2010.0,URL: http://arxiv. org/abs,,,https://scholar.google.com/scholar?cites=16287035921687302065&as_sdt=2005&sciodt=2007&hl=en,542,2022-11-08 09:34:46,CITATION,,,,,,,,4,0.33,1,3,12.0,,,
2,"A Dmitrieva, A Laposhina…",A quantitative study of simplification strategies in adapted texts for L2 learners of Russian,2021.0,Proceedings of the …,researchgate.net,https://www.researchgate.net/profile/Maria-Lebedeva-4/publication/353915145_A_Quantitative_Study_of_Simplification_Strategies_in_Adapted_Texts_for_L2_Learners_of_Russian/links/6118e63e1ca20f6f862307f5/A-Quantitative-Study-of-Simplification-Strategies-in-Adapted-Texts-for-L2-Learners-of-Russian.pdf,https://scholar.google.com/scholar?cites=4808280365304547580&as_sdt=2005&sciodt=2007&hl=en,826,2022-11-08 09:34:46,PDF,,,,,,,,2,2.0,1,3,1.0,"… interest in the topic of Russian text adaptation, both in theoretical aspects of intralingual translation into Simple and Plain Russian, and in practical tasks like automatic text simplification. …",https://www.researchgate.net/profile/Maria-Lebedeva-4/publication/353915145_A_Quantitative_Study_of_Simplification_Strategies_in_Adapted_Texts_for_L2_Learners_of_Russian/links/6118e63e1ca20f6f862307f5/A-Quantitative-Study-of-Simplification-Strategies-in-Adapted-Texts-for-L2-Learners-of-Russian.pdf,https://scholar.google.com/scholar?q=related:_Ih2UoRxukIJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
7,CY Tsai,Effect of graphic simplification and graphic metaphor on the memory and identification of travel map,2017.0,International Journal of Industrial Ergonomics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0169814117302743,https://scholar.google.com/scholar?cites=17813526900637120936&as_sdt=2005&sciodt=2007&hl=en,350,2022-11-08 09:34:46,HTML,,,,,,,,7,1.4,7,1,5.0,"… Moreover, we found that pairing text simplification with any of … Joining text simplification with any type of graphic metaphor … graphic metaphors and text simplification helps observers to …",https://www.sciencedirect.com/science/article/pii/S0169814117302743,https://scholar.google.com/scholar?q=related:qDlXBVZcNvcJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
10,"A Garain, A Basu, R Dawn…",Sentence simplification using syntactic parse trees,2019.0,2019 4th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9036207/,https://scholar.google.com/scholar?cites=3711547112560169408&as_sdt=2005&sciodt=2007&hl=en,345,2022-11-08 09:34:46,,,,,,,,,10,3.33,3,4,3.0,"… Abstract—Text simplification is one of the domains in Natural Language Processing which offers great promise for exploration. Simplifying sentences offer better results, as compared …",https://ieeexplore.ieee.org/iel7/9018167/9036148/09036207.pdf,https://scholar.google.com/scholar?q=related:wJFGK28QgjMJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,H Saggion,Controllable sentence simplification with a unified text-to-text transfer transformer,2021.0,,repositori.upf.edu,https://repositori.upf.edu/bitstream/handle/10230/54079/Saggion_acl_cont.pdf?sequence=1&isAllowed=y,,385,2022-11-08 09:34:46,PDF,,,,,,,,0,0.0,0,1,1.0,"… However, no study has been found using this pre-trained model on Text Simplification. Therefore in this paper, we explore the use of T5 fine-tuning on Text Simplification combining with …",https://repositori.upf.edu/bitstream/handle/10230/54079/Saggion_acl_cont.pdf?sequence=1&isAllowed=y,
0,"V Vo, W Wang, W Buntine",Unsupervised Sentence Simplification via Dependency Parsing,2022.0,arXiv preprint arXiv:2206.12261,arxiv.org,https://arxiv.org/abs/2206.12261,,501,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,3,1.0,"… Text simplification is the task of rewriting a text so that it is readable and easily understood. In this paper, we propose a simple yet novel unsupervised sentence simplification system …",https://arxiv.org/pdf/2206.12261,
36,"PRA Margarido, TAS Pardo, GM Antonio…",Automatic summarization for text simplification: Evaluating text understanding by poor readers,2008.0,… Proceedings of the XIV …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/1809980.1810057,https://scholar.google.com/scholar?cites=596839000164505756&as_sdt=2005&sciodt=2007&hl=en,95,2022-11-08 09:34:46,,10.1145/1809980.1810057,,,,,,,36,2.57,9,4,14.0,"… To the best of our knowledge, we presented in this paper the first effort on text simplification for Brazilian Portuguese language. A comprehensive evaluation of classical and state of the …",https://dl.acm.org/doi/pdf/10.1145/1809980.1810057,https://scholar.google.com/scholar?q=related:nJjnkOhlSAgJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
